book_id;title;num_pages;ratings_count;description;genre;book_id_mapping
42156;Something Borrowed Darcy Rachel 1;322.0;408834.0;"Something Borrowedtells the story of Rachel, a young attorney living and working in Manhattan.
Rachel has always been the consummate good girl--until her thirtieth birthday, when her best friend, Darcy, throws her a party. That night, after too many drinks, Rachel ends up in bed with Darcy's fiance. Although she wakes up determined to put the one-night fling behind her, Rachel is horrified to discover that she has genuine feelings for the one guy she should run from. As the September wedding date nears, Rachel knows she has to make a choice. In doing so, she discovers that the lines between right and wrong can be blurry, endings aren't always neat, and sometimes you have to risk all to win true happiness.
Something Borrowedis a phenomenal debut novel that will have you laughing, crying, and calling your best friend.";['romance', 'fiction', 'young-adult'];778
52529;The Secret The Secret 1;199.0;247542.0;The Secret's 10th Anniversary Edition includes a new foreword by Rhonda Byrne, and 10 of the most life-changing insights she's had over the last 10 years of practicing and living The Secret every day. The 10 insights alone will accelerate your understanding and mastery of the law of attraction.;['non-fiction', 'fiction'];779
52529;The Secret The Secret 1;372.0;;Warning: this description has not been authorized by Pseudonymous Bosch.  As much as he'd love to sing the praises of his book (he is very vain), he wouldn't want you to hear about his brave 11-year old heroes, Cass and Max-Ernest.  Or about how a mysterious box of vials, the Symphony of Smells, sends them on the trail of a magician who has vanished under strange (and stinky) circumstances.  And he certainly wouldn't want you to know about the hair-raising adventures that follow and the nefarious villains they face.  You see, not only is the name of this book secret, the story inside is, too.  For it concerns a secret.  A Big Secret.;['children', 'fantasy, paranormal', 'fiction', 'mystery, thriller, crime', 'young-adult'];780
6487308;Fallen Fallen 1;406.0;;What if the person you were meant to be with could never be yours? 17-year-old Lucinda falls in love with a gorgeous, intelligent boy, Daniel, at her new school, the grim, foreboding Sword & Cross . . . only to find out that Daniel is a fallen angel, and that they have spent lifetimes finding and losing one another as good & evil forces plot to keep them apart. SOME ANGELS ARE DESTINED TO FALL...    An intensely addictive teen novel about fallen angels and forbidden love, ideal for fans of Stephenie Meyer.;['children', 'fantasy, paranormal', 'fiction', 'romance', 'young-adult'];781
91477;Fool Moon The Dresden Files 2;128.0;;;['fiction'];782
10569;On Writing A Memoir of the Craft;288.0;;On Writing is both a textbook for writers and a memoir of Stephen's life and will, thus, appeal even to those who are not aspiring writers. If you've always wondered what led Steve to become a writer and how he came to be the success he is today, this will answer those questions.    ([source][1])        [1]: https://stephenking.com/library/nonfiction/on_writing_a_memoir_of_the_craft.html;['fiction', 'history, historical fiction, biography', 'non-fiction'];783
15745753;Eleanor Park;336.0;;## Two misfits. One extraordinary love. ##      ----------  ## Eleanor ##  ...Red hair, wrong clothes. Standing behind him until he turns his head. Lying beside him until he wakes up. Making everyone else seem drabber and flatter and never good enough... Eleanor.  ## Park ##  ...He knows she'll love a song before he plays it for her. He laughs at her jokes before she ever gets to the punch line. There's a place on his chest, just below his throat, that makes her want to keep promises... Park.     ----------    Set over the course of one school year, this is the story of two star-crossed sixteen-year-olds -- smart enough to know that first love almost never lasts, but brave and desperate enough to try.;['fiction', 'history, historical fiction, biography', 'romance', 'young-adult'];785
29059;Choke;304.0;;"Victor Mancini, a medical-school dropout, is an antihero for our deranged times. Needing to pay elder care for his mother, Victor has devised an ingenious scam: he pretends to choke on pieces of food while dining in upscale restaurants. He then allows himself to be ""saved"" by fellow patrons who, feeling responsible for Victor's life, go on to send checks to support him. When he's not pulling this stunt, Victor cruises sexual addiction recovery workshops for action, visits his addled mom, and spends his days working at a colonial theme park. His creator, Chuck Palahniuk, is the visionary we need and the satirist we deserve.From the Trade Paperback edition.";['fiction'];786
33722;The Undomestic Goddess;386.0;;Workaholic attorney Samantha Sweeting has just done the unthinkable. She's made a mistake so huge, it'll wreck any chance of a partnership. Going into utter meltdown, she walks out of her London office, gets on a train, and ends up in the middle of nowhere. Asking for directions at a big, beautiful house, she's mistaken for an interviewee and finds herself being offered a job as housekeeper. Her employers have no idea they've hired a lawyer--and Samantha has no idea how to work the oven. She can't sew on a button, bake a potato, or get the #@%# ironing board to open. How she takes a deep breath and begins to cope--and finds love--is a story as delicious as the bread she learns to bake. But will her old life ever catch up with her? And if it does...will she want it back?From the Hardcover edition.;['fiction', 'romance'];787
976;Deception Point;559.0;;Deception Point is a 2001 mystery-thriller novel by American author Dan Brown. It is Brown's third novel. It was published by Simon & Schuster.    The novel follows White House intelligence analyst Rachel Sexton's involvement in corroborating NASA's discovery of a meteorite that supposedly contains proof of extraterrestrial life, resembling the ALH84001 case. The discovery comes at a time close to the United States presidential election in which her father is running. The discovery will aid the campaign of her employer, the incumbent president of the United States, Zachary Herney, but put her further at odds with her already estranged father, Senator Sedgwick Sexton, a senator who is running for election. Sexton, accompanied by a team of experts, must uncover the authenticity of the meteorite which will either make or break the campaign of President Herney.    Contains:  [Deception Point [1/2]](https://openlibrary.org/works/OL25327019W)  [Deception Point [2/2]](https://openlibrary.org/works/OL30946570W);['fiction', 'mystery, thriller, crime'];788
20910157;Yes Please;329.0;;Part memoir, part 'missive-from-the-middle', Yes Please is a hilarious collection of stories, thoughts, ideas, haikus and words-to-live-by drawn from the life and mind of acclaimed actress, writer and comedian Amy Poehler.;['history, historical fiction, biography'];789
162085;Pretty Little Liars Pretty Little Liars 1;286.0;158616.0;Three years ago, Alison disappeared after a slumber party, not to be seen since. Her friends at the elite Pennsylvania school mourned her, but they also breathed secret sighs of relief. Each of them guarded a secret that only Alison had known. Now they have other dirty little secrets, secrets that could sink them in their gossip-hungry world. When each of them begins receiving anonymous emails and text messages, panic sets in. Are they being betrayed by some one in their circle? Worse yet: Is Alison back? A strong launch for a suspenseful series.;['young-adult', 'mystery, thriller, crime', 'fiction', 'romance'];790
455373;Sphere;385.0;;Sphere is a 1987 novel by Michael Crichton, his sixth novel under his own name and his sixteenth overall.    The story follows Norman Johnson, a psychologist engaged by the United States Navy, who joins a team of scientists assembled to examine a spacecraft of unknown origin discovered on the bottom of the Pacific Ocean. The novel begins as a science fiction story but quickly transforms into a psychological thriller, developing into an exploration of the nature of the human imagination.      ----------    See also:   - [Sphere](https://openlibrary.org/works/OL18169959W/Sphere)    Also contained in:     - [Congo / Sphere / Eaters of the Dead][2]        [1]: http://www.michaelcrichton.com/sphere/    [2]: https://openlibrary.org/works/OL14950504W/Congo_Sphere_Eaters_of_the_Dead;['fiction', 'young-adult'];791
6514;The Bell Jar;258.0;;The Bell Jar is the only novel written by American poet Sylvia Plath. It is an intensely realistic and emotional record of a successful and talented young woman's descent into madness.;['fiction', 'poetry'];792
99383;Blood Rites The Dresden Files 6;394.0;;;['fantasy, paranormal', 'fiction', 'mystery, thriller, crime'];793
17250;The Crucible;151.0;;The Crucible is a 1953 play by American playwright Arthur Miller. It is a dramatized and partially fictionalized story of the Salem witch trials that took place in the Massachusetts Bay Colony during 1692–93. Miller wrote the play as an allegory for McCarthyism, when the United States government persecuted people accused of being communists.      ----------  Also contained in:     - [Arthur Miller's Collected Plays](https://openlibrary.org/works/OL66341W)   - [Collected Plays 1944-1961](https://openlibrary.org/works/OL15111386W)   - [Crucible and Related Readings][1]   - [Penguin Arthur Miller](https://openlibrary.org/works/OL22318521W)   - [Portable Arthur Miller](https://openlibrary.org/works/OL66337W/The_Portable_Arthur_Miller)   - [Prentice Hall: Literature: The American Experience](https://openlibrary.org/works/OL24558139W)   - [Prentice Hall Literature: Timeless Voices, Timeless Themes: The American Experience](https://openlibrary.org/works/OL16060982W)   - [Prentice Hall Literature: Timeless Voices, Timeless Themes: The American Experience](https://openlibrary.org/works/OL17727371W)      [1]: https://openlibrary.org/works/OL18512368W/The_Crucible_and_Related_Readings;['fantasy, paranormal', 'fiction', 'history, historical fiction, biography'];794
